player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
4371,Glenn,Loovens,Glenn Loovens,2012,142,glenn-loovens,Netherlands,Doetinchem,Netherlands,1983-10-22 00:00:00,Centre-Back,Defender,right,188,,Juzzt Football,https://img.a.transfermarkt.technology/portrait/header/s_4371_142_2012_10_24_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/glenn-loovens/profil/spieler/4371,ES1,Real Zaragoza,750000,3250000
4377,Thomas,Buffel,Thomas Buffel,2018,3508,thomas-buffel,Belgium,Brugge,Belgium,1981-02-19 00:00:00,Right Winger,Attack,right,175,,PROFI-MANAGEMENT,https://img.a.transfermarkt.technology/portrait/header/4377-1478246453.jpg?lm=1,,,,https://www.transfermarkt.co.uk/thomas-buffel/profil/spieler/4377,BE1,Sportvereniging Zulte Waregem,100000,6500000
4380,Robin,van Persie,Robin van Persie,2018,234,robin-van-persie,Netherlands,Rotterdam,Netherlands,1983-08-06 00:00:00,Centre-Forward,Attack,left,183,,SEG,https://img.a.transfermarkt.technology/portrait/header/4380-1516382956.jpg?lm=1,,,,https://www.transfermarkt.co.uk/robin-van-persie/profil/spieler/4380,NL1,Feyenoord Rotterdam,1500000,47500000
4383,Johan,Elmander,Johan Elmander,2015,206,johan-elmander,Sweden,Alingsås,Sweden,1981-05-27 00:00:00,Centre-Forward,Attack,right,188,,ManMark S.A.,https://img.a.transfermarkt.technology/portrait/header/s_4383_141_2012_12_04_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/johan-elmander/profil/spieler/4383,DK1,Brøndby Idrætsforening,75000,12500000
4384,Yves,Lenaerts,Yves Lenaerts,2015,2727,yves-lenaerts,Belgium,Turnhout,Belgium,1983-02-27 00:00:00,Goalkeeper,Goalkeeper,,187,,,https://img.a.transfermarkt.technology/portrait/header/4384-1627653874.jpg?lm=1,,,,https://www.transfermarkt.co.uk/yves-lenaerts/profil/spieler/4384,BE1,Oud-Heverlee Leuven,150000,500000
4391,Boy,Waterman,Boy Waterman,2023,383,boy-waterman,Netherlands,Lelystad,Netherlands,1984-01-24 00:00:00,Goalkeeper,Goalkeeper,right,188,,Sp international,https://img.a.transfermarkt.technology/portrait/header/4391-1583743570.jpg?lm=1,,,,https://www.transfermarkt.co.uk/boy-waterman/profil/spieler/4391,NL1,Eindhovense Voetbalvereniging Philips Sport Vereniging,50000,3000000
4403,Daniel,Jensen,Daniel Jensen,2014,5817,daniel-jensen,Denmark,Kopenhagen,Denmark,1979-06-25 00:00:00,Central Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/4403-1493294727.jpg?lm=1,,,,https://www.transfermarkt.co.uk/daniel-jensen/profil/spieler/4403,DK1,Sønderjyske Fodbold,100000,7000000
4408,Santi,Kolk,Santi Kolk,2012,1268,santi-kolk,Netherlands,Den Haag,Netherlands,1981-10-02 00:00:00,Right Winger,Attack,,,,Juzzt Football,https://img.a.transfermarkt.technology/portrait/header/s_4408_89_2010_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/santi-kolk/profil/spieler/4408,NL1,ADO Den Haag,600000,2250000
4410,Marcel,Seip,Marcel Seip,2012,1426,marcel-seip,Netherlands,Winschoten,Netherlands,1982-04-05 00:00:00,Centre-Back,Defender,right,180,,Perfect!,https://img.a.transfermarkt.technology/portrait/header/s_4410_1426_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marcel-seip/profil/spieler/4410,NL1,VVV-Venlo,150000,1500000
4415,Tim,Cornelisse,Tim Cornelisse,2014,403,tim-cornelisse,Netherlands,Alkmaar,Netherlands,1978-04-03 00:00:00,Right-Back,Defender,right,185,,,https://img.a.transfermarkt.technology/portrait/header/4415-1418921594.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tim-cornelisse/profil/spieler/4415,NL1,Willem II Tilburg,100000,1750000
4424,Nicky,Hofs,Nicky Hofs,2012,403,nicky-hofs,Netherlands,Arnhem,Netherlands,1983-05-17 00:00:00,Attacking Midfield,Midfield,right,170,,V4S,https://img.a.transfermarkt.technology/portrait/header/s_4424_499_2012_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/nicky-hofs/profil/spieler/4424,NL1,Willem II Tilburg,1000000,5000000
4425,Theo,Janssen,Theo Janssen,2013,499,theo-janssen,Netherlands,Arnhem,Netherlands,1981-07-27 00:00:00,Central Midfield,Midfield,left,180,,,https://img.a.transfermarkt.technology/portrait/header/s_4425_499_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/theo-janssen/profil/spieler/4425,NL1,Vitesse Arnhem,2500000,7000000
4429,Matthew,Amoah,Matthew Amoah,2013,1304,matthew-amoah,Ghana,Tema,Ghana,1980-10-24 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/4429-1589538461.jpg?lm=1,,,,https://www.transfermarkt.co.uk/matthew-amoah/profil/spieler/4429,NL1,Heracles Almelo,400000,2500000
4451,Orlando,Engelaar,Orlando Engelaar,2014,317,orlando-engelaar,Netherlands,Rotterdam,Netherlands,1979-08-24 00:00:00,Defensive Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/4451-1676635289.jpg?lm=1,,,,https://www.transfermarkt.co.uk/orlando-engelaar/profil/spieler/4451,NL1,Football Club Twente,250000,6000000
4452,Robbie,Haemhouts,Robbie Haemhouts,2018,132,robbie-haemhouts,Belgium,Brasschaat,Belgium,1983-12-09 00:00:00,Central Midfield,Midfield,left,175,,,https://img.a.transfermarkt.technology/portrait/header/4452-1418921620.jpg?lm=1,,,,https://www.transfermarkt.co.uk/robbie-haemhouts/profil/spieler/4452,NL1,Nooit Opgeven Altijd Doorzetten Aangenaam Door Vermaak En Nuttig Door Ontspanning Combinatie Breda,200000,600000
4456,Arne,Slot,Arne Slot,2012,1269,arne-slot,Netherlands,Bergentheim,Netherlands,1978-09-17 00:00:00,Attacking Midfield,Midfield,right,185,,Soccer Vision ,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/arne-slot/profil/spieler/4456,NL1,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,400000,1000000
4471,Robert,van Boxel,Robert van Boxel,2013,133,robert-van-boxel,Netherlands,Zwanenburg,Netherlands,1983-01-20 00:00:00,Centre-Back,Defender,right,188,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/robert-van-boxel/profil/spieler/4471,NL1,SC Cambuur Leeuwarden,50000,450000
4487,Khalid,Sinouh,Khalid Sinouh,2012,467,khalid-sinouh,Netherlands,Amsterdam,Morocco,1975-05-02 00:00:00,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/khalid-sinouh/profil/spieler/4487,NL1,Nijmegen Eendracht Combinatie,100000,1200000
4489,Khalid,Boulahrouz,Khalid Boulahrouz,2014,234,khalid-boulahrouz,Netherlands,Maassluis,Netherlands,1981-12-28 00:00:00,Centre-Back,Defender,,,,Juzzt Football,https://img.a.transfermarkt.technology/portrait/header/4489-1492694475.jpg?lm=1,,,,https://www.transfermarkt.co.uk/khalid-boulahrouz/profil/spieler/4489,NL1,Feyenoord Rotterdam,400000,13000000
4513,Dennis,Gentenaar,Dennis Gentenaar,2013,467,dennis-gentenaar,Netherlands,Nijmegen,Netherlands,1975-09-30 00:00:00,Goalkeeper,Goalkeeper,,180,,,https://img.a.transfermarkt.technology/portrait/header/s_4513_467_2013_07_10_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/dennis-gentenaar/profil/spieler/4513,NL1,Nijmegen Eendracht Combinatie,100000,2500000
4517,Jeffrey,Leiwakabessy,Jeffrey Leiwakabessy,2016,467,jeffrey-leiwakabessy,Netherlands,Nijmegen,Netherlands,1981-02-23 00:00:00,Left-Back,Defender,left,173,,Winny Haatrecht,https://img.a.transfermarkt.technology/portrait/header/4517-1447761950.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jeffrey-leiwakabessy/profil/spieler/4517,NL1,Nijmegen Eendracht Combinatie,100000,1200000
4519,Rob,Wielaert,Rob Wielaert,2012,192,rob-wielaert,Netherlands,Emmeloord,Netherlands,1978-12-29 00:00:00,Centre-Back,Defender,right,180,,,https://img.a.transfermarkt.technology/portrait/header/4519-1410963094.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rob-wielaert/profil/spieler/4519,NL1,Roda JC Kerkrade,350000,2600000
4520,Peter,Wisgerhof,Peter Wisgerhof,2013,317,peter-wisgerhof,Netherlands,Wageningen,Netherlands,1979-11-19 00:00:00,Centre-Back,Defender,right,181,,Soccer Vision ,https://img.a.transfermarkt.technology/portrait/header/s_4520_317_2012_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/peter-wisgerhof/profil/spieler/4520,NL1,Football Club Twente,500000,3000000
4531,Frank,Demouge,Frank Demouge,2013,192,frank-demouge,Netherlands,Nijmegen,Netherlands,1982-06-25 00:00:00,Centre-Forward,Attack,right,191,,,https://img.a.transfermarkt.technology/portrait/header/4531-1411285150.jpg?lm=1,,,,https://www.transfermarkt.co.uk/frank-demouge/profil/spieler/4531,NL1,Roda JC Kerkrade,350000,1750000
4533,Anouar,Hadouir,Anouar Hadouir,2018,798,anouar-hadouir,Netherlands,Den Bosch,Netherlands,1982-09-14 00:00:00,Attacking Midfield,Midfield,both,173,,Grand Stand,https://img.a.transfermarkt.technology/portrait/header/4533-1551697776.jpg?lm=1,,,,https://www.transfermarkt.co.uk/anouar-hadouir/profil/spieler/4533,NL1,Excelsior Rotterdam,150000,1750000
4538,Theo,Zwarthoed,Theo Zwarthoed,2018,132,theo-zwarthoed,Netherlands,Volendam,Netherlands,1982-11-19 00:00:00,Goalkeeper,Goalkeeper,,188,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/theo-zwarthoed/profil/spieler/4538,NL1,Nooit Opgeven Altijd Doorzetten Aangenaam Door Vermaak En Nuttig Door Ontspanning Combinatie Breda,100000,400000
4563,Joris,Mathijsen,Joris Mathijsen,2014,234,joris-mathijsen,Netherlands,Goirle,Netherlands,1980-04-05 00:00:00,Centre-Back,Defender,,,,Juzzt Football,https://img.a.transfermarkt.technology/portrait/header/s_4563_234_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joris-mathijsen/profil/spieler/4563,NL1,Feyenoord Rotterdam,1000000,12000000
4570,Denny,Landzaat,Denny Landzaat,2012,317,denny-landzaat,Netherlands,Amsterdam,Netherlands,1976-05-06 00:00:00,Central Midfield,Midfield,right,178,,,https://img.a.transfermarkt.technology/portrait/header/s_4570_317_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/denny-landzaat/profil/spieler/4570,NL1,Football Club Twente,100000,8000000
4573,Marcel,Meeuwis,Marcel Meeuwis,2012,1426,marcel-meeuwis,Netherlands,Goirle,Netherlands,1980-10-31 00:00:00,Defensive Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/s_4573_1426_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marcel-meeuwis/profil/spieler/4573,NL1,VVV-Venlo,800000,2000000
4582,Sander,Boschker,Sander Boschker,2013,317,sander-boschker,Netherlands,Lichtenvoorde,Netherlands,1970-10-20 00:00:00,Goalkeeper,Goalkeeper,left,186,,,https://img.a.transfermarkt.technology/portrait/header/s_4582_317_2012_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sander-boschker/profil/spieler/4582,NL1,Football Club Twente,100000,850000
4592,Ji-sung,Park,Ji-sung Park,2013,383,ji-sung-park,"Korea, South",Seoul,"Korea, South",1981-02-25 00:00:00,Attacking Midfield,Midfield,both,178,,,https://img.a.transfermarkt.technology/portrait/header/s_4592_985_2009_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ji-sung-park/profil/spieler/4592,NL1,Eindhovense Voetbalvereniging Philips Sport Vereniging,2000000,12500000
4605,Vladan,Kujovic,Vladan Kujovic,2014,2282,vladan-kujovic,Jugoslawien (SFR),Niš,Serbia,1978-08-23 00:00:00,Goalkeeper,Goalkeeper,right,185,,,https://img.a.transfermarkt.technology/portrait/header/s_4605_2282_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/vladan-kujovic/profil/spieler/4605,BE1,Club Brugge Koninklijke Voetbalvereniging,200000,800000
4607,Roel,Brouwers,Roel Brouwers,2016,192,roel-brouwers,Netherlands,Heerlen,Netherlands,1981-11-28 00:00:00,Centre-Back,Defender,right,192,,Stefan Ristea,https://img.a.transfermarkt.technology/portrait/header/4607-1473702868.jpg?lm=1,,,,https://www.transfermarkt.co.uk/roel-brouwers/profil/spieler/4607,NL1,Roda JC Kerkrade,400000,3250000
4624,Jos,Hooiveld,Jos Hooiveld,2017,317,jos-hooiveld,Netherlands,Zeijen,Netherlands,1983-04-22 00:00:00,Centre-Back,Defender,left,193,,,https://img.a.transfermarkt.technology/portrait/header/s_4624_180_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jos-hooiveld/profil/spieler/4624,NL1,Football Club Twente,175000,2000000
4634,Arnold,Kruiswijk,Arnold Kruiswijk,2018,499,arnold-kruiswijk,Netherlands,Groningen,Netherlands,1984-11-02 00:00:00,Centre-Back,Defender,left,182,,Soccer Vision ,https://img.a.transfermarkt.technology/portrait/header/4634-1501055145.jpg?lm=1,,,,https://www.transfermarkt.co.uk/arnold-kruiswijk/profil/spieler/4634,NL1,Vitesse Arnhem,200000,1500000
4638,Joost,Broerse,Joost Broerse,2014,1269,joost-broerse,Netherlands,De Bilt,Netherlands,1979-05-08 00:00:00,Centre-Back,Defender,left,184,,Soccer Vision ,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joost-broerse/profil/spieler/4638,NL1,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,250000,900000
4669,Mitchell,Piqué,Mitchell Piqué,2012,403,mitchell-pique,Netherlands,Amsterdam,Netherlands,1979-11-20 00:00:00,Left-Back,Defender,left,171,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mitchell-pique/profil/spieler/4669,NL1,Willem II Tilburg,200000,400000
4672,Nigel,de Jong,Nigel de Jong,2017,39,nigel-de-jong,Netherlands,Amsterdam,Netherlands,1984-11-30 00:00:00,Defensive Midfield,Midfield,right,174,,Juzzt Football,https://img.a.transfermarkt.technology/portrait/header/4672-1448982742.jpg?lm=1,,,,https://www.transfermarkt.co.uk/nigel-de-jong/profil/spieler/4672,L1,1. Fußball- und Sportverein Mainz 05,400000,21000000
4673,Wesley,Sneijder,Wesley Sneijder,2017,417,wesley-sneijder,Netherlands,Utrecht,Netherlands,1984-06-09 00:00:00,Attacking Midfield,Midfield,both,170,,PUM,https://img.a.transfermarkt.technology/portrait/header/4673-1473587409.jpeg?lm=1,,,,https://www.transfermarkt.co.uk/wesley-sneijder/profil/spieler/4673,FR1,Olympique Gymnaste Club Nice Côte d'Azur,3000000,45000000
4676,Cedric,van der Gun,Cedric van der Gun,2013,200,cedric-van-der-gun,Netherlands,Den Haag,Netherlands,1979-05-05 00:00:00,Centre-Forward,Attack,,,,Joris Coppes,https://img.a.transfermarkt.technology/portrait/header/s_4676_200_2012_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/cedric-van-der-gun/profil/spieler/4676,NL1,Football Club Utrecht,500000,1500000
4678,Markus,Berger,Markus Berger,2015,7179,markus-berger,Austria,Salzburg,Austria,1985-01-21 00:00:00,Centre-Back,Defender,right,186,,,https://img.a.transfermarkt.technology/portrait/header/4678-1433927317.jpg?lm=1,,,,https://www.transfermarkt.co.uk/markus-berger/profil/spieler/4678,PO1,Clube Desportivo de Tondela,350000,1700000
4687,Aaron,Hunt,Aaron Hunt,2017,41,aaron-hunt,Germany,Goslar,Germany,1986-09-04 00:00:00,Attacking Midfield,Midfield,left,183,,,https://img.a.transfermarkt.technology/portrait/header/4687-1532340699.jpg?lm=1,,,,https://www.transfermarkt.co.uk/aaron-hunt/profil/spieler/4687,L1,Hamburger Sport Verein,250000,7000000
4691,Peter,Niemeyer,Peter Niemeyer,2016,105,peter-niemeyer,Germany,Mettingen,Germany,1983-11-22 00:00:00,Defensive Midfield,Midfield,right,191,,,https://img.a.transfermarkt.technology/portrait/header/4691-1500628736.jpg?lm=1,,,,https://www.transfermarkt.co.uk/peter-niemeyer/profil/spieler/4691,L1,SV Darmstadt 98,200000,2500000
4693,Wilko,de Vogt,Wilko de Vogt,2012,132,wilko-de-vogt,Netherlands,Breda,Netherlands,1975-09-17 00:00:00,Goalkeeper,Goalkeeper,right,188,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/wilko-de-vogt/profil/spieler/4693,NL1,Nooit Opgeven Altijd Doorzetten Aangenaam Door Vermaak En Nuttig Door Ontspanning Combinatie Breda,50000,300000
4698,Stijn,Schaars,Stijn Schaars,2018,306,stijn-schaars,Netherlands,Gendt,Netherlands,1984-01-11 00:00:00,Defensive Midfield,Midfield,left,178,,,https://img.a.transfermarkt.technology/portrait/header/s_4698_383_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/stijn-schaars/profil/spieler/4698,NL1,Sportclub Heerenveen,500000,10000000
4740,Daniel,Van Buyten,Daniel Van Buyten,2013,27,daniel-van-buyten,Belgium,Chimay,Belgium,1978-02-07 00:00:00,Centre-Back,Defender,right,197,,,https://img.a.transfermarkt.technology/portrait/header/4740-1597936325.jpg?lm=1,,,,https://www.transfermarkt.co.uk/daniel-van-buyten/profil/spieler/4740,L1,FC Bayern München,1000000,15000000
4742,Christophe,Lepoint,Christophe Lepoint,2022,2715,christophe-lepoint,,Brussel,,1984-10-24 00:00:00,Central Midfield,Midfield,right,189,2024-06-30 00:00:00,Eleven Plus,https://img.a.transfermarkt.technology/portrait/header/4742-1487766974.jpg?lm=1,,,,https://www.transfermarkt.co.uk/christophe-lepoint/profil/spieler/4742,BE1,RFC Seraing,50000,1700000
4746,David,Yelldell,David Yelldell,2015,15,david-yelldell,Germany,Stuttgart,United States,1981-10-01 00:00:00,Goalkeeper,Goalkeeper,right,194,,fair-sport GmbH,https://img.a.transfermarkt.technology/portrait/header/4746-1468915299.jpg?lm=1,,,,https://www.transfermarkt.co.uk/david-yelldell/profil/spieler/4746,L1,Bayer 04 Leverkusen Fußball,100000,1200000
4750,Kenny,Miller,Kenny Miller,2018,1241,kenny-miller,Scotland,Edinburgh,Scotland,1979-12-23 00:00:00,Centre-Forward,Attack,right,178,,Avid Sports Group,https://img.a.transfermarkt.technology/portrait/header/4750-1601202749.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kenny-miller/profil/spieler/4750,SC1,Livingston Football Club,50000,7000000
4755,Grégory,Vignal,Grégory Vignal,2012,1519,gregory-vignal,France,Montpellier,France,1981-07-19 00:00:00,Left-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/4755-1587109571.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gregory-vignal/profil/spieler/4755,SC1,Dundee United Football Club,50000,2000000
4763,Bo,Storm,Bo Storm,2014,5817,bo-storm,Denmark,Norburg,Denmark,1987-02-03 00:00:00,Second Striker,Attack,left,170,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/bo-storm/profil/spieler/4763,DK1,Sønderjyske Fodbold,100000,400000
4793,Steve,von Bergen,Steve von Bergen,2012,458,steve-von-bergen,Switzerland,Neuchâtel,Switzerland,1983-06-10 00:00:00,Centre-Back,Defender,right,182,,DS,https://img.a.transfermarkt.technology/portrait/header/4793-1533135702.jpg?lm=1,,,,https://www.transfermarkt.co.uk/steve-von-bergen/profil/spieler/4793,IT1,Palermo FC,1000000,4000000
4796,Kader,Mangane,Kader Mangane,2017,667,kader-mangane,Senegal,Thiès,Senegal,1983-03-23 00:00:00,Centre-Back,Defender,right,193,,,https://img.a.transfermarkt.technology/portrait/header/s_4796_289_2013_03_08_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kader-mangane/profil/spieler/4796,FR1,Racing Club de Strasbourg Alsace,500000,7000000
4811,,Hilton,Hilton,2020,969,hilton,Brazil,Brasília,Brazil,1977-09-13 00:00:00,Centre-Back,Defender,right,180,,,https://img.a.transfermarkt.technology/portrait/header/4811-1556289804.jpg?lm=1,,,,https://www.transfermarkt.co.uk/hilton/profil/spieler/4811,FR1,Montpellier HSC,150000,6000000
4829,Rabiu,Afolabi,Rabiu Afolabi,2012,5817,rabiu-afolabi,Nigeria,Osobo,Nigeria,1980-04-18 00:00:00,Centre-Back,Defender,right,184,,,https://img.a.transfermarkt.technology/portrait/header/4829-1591690930.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rabiu-afolabi/profil/spieler/4829,DK1,Sønderjyske Fodbold,200000,3800000
4873,Armand,Deumi,Armand Deumi,2012,1506,armand-deumi,Cameroon,Douala,Cameroon,1979-03-12 00:00:00,Centre-Back,Defender,right,180,,Hikmet Dagci,https://img.a.transfermarkt.technology/portrait/header/s_4873_1506_2010_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/armand-deumi/profil/spieler/4873,TR1,Kardemir Karabükspor,50000,2000000
4902,Lamine,Diarra,Lamine Diarra,2015,589,lamine-diarra,Senegal,Bignona,Senegal,1983-12-20 00:00:00,Centre-Forward,Attack,right,175,,,https://img.a.transfermarkt.technology/portrait/header/4902-1448027651.jpg?lm=1,,,,https://www.transfermarkt.co.uk/lamine-diarra/profil/spieler/4902,TR1,Antalyaspor,50000,3500000
5017,Niklas,Moisander,Niklas Moisander,2020,86,niklas-moisander,Finland,Turku,Finland,1985-09-29 00:00:00,Centre-Back,Defender,left,183,2023-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/5017-1535124028.jpg?lm=1,,,,https://www.transfermarkt.co.uk/niklas-moisander/profil/spieler/5017,L1,Sportverein Werder Bremen von 1899,300000,6500000
5023,Gianluigi,Buffon,Gianluigi Buffon,2020,506,gianluigi-buffon,Italy,Carrara,Italy,1978-01-28 00:00:00,Goalkeeper,Goalkeeper,right,192,2024-06-30 00:00:00,Assist,https://img.a.transfermarkt.technology/portrait/header/5023-1448530267.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gianluigi-buffon/profil/spieler/5023,IT1,Juventus Football Club,1000000,35000000
